timestamp,heart_rate_bpm,sleep_hours,step_count,calories_burned,activity_type
2025-12-30 22:25:00,67,0.0,5,0.88,Resting
2025-12-30 22:30:00,66,0.0,6,0.91,Resting
2025-12-30 22:35:00,62,0.0,4,0.79,Resting
2025-12-30 22:40:00,63,0.0,1,0.67,Resting
2025-12-30 22:45:00,60,0.0,7,0.89,Resting
2025-12-30 22:50:00,66,0.0,1,0.71,Resting
2025-12-30 22:55:00,59,0.0,8,0.92,Resting
2025-12-30 23:00:00,60,0.0,8,0.92,Resting
2025-12-30 23:05:00,64,0.0,7,0.92,Resting
2025-12-30 23:10:00,70,0.0,2,0.78,Resting
2025-12-30 23:15:00,61,0.0,8,0.94,Resting
2025-12-30 23:20:00,61,0.0,7,0.89,Resting
2025-12-30 23:25:00,64,0.0,5,0.84,Resting
2025-12-30 23:30:00,68,0.0,4,0.85,Resting
2025-12-30 23:35:00,59,0.0,8,0.91,Resting
2025-12-30 23:40:00,64,0.0,3,0.76,Resting
2025-12-30 23:45:00,69,0.0,7,0.98,Resting
2025-12-30 23:50:00,59,0.0,9,0.96,Resting
2025-12-30 23:55:00,63,0.0,7,0.92,Resting
2025-12-31 00:00:00,50,0.08,2,0.58,Sleeping
2025-12-31 00:05:00,49,0.17,2,0.58,Sleeping
2025-12-31 00:10:00,53,0.25,8,0.86,Sleeping
2025-12-31 00:15:00,57,0.33,3,0.7,Sleeping
2025-12-31 00:20:00,52,0.42,0,0.53,Sleeping
2025-12-31 00:25:00,51,0.5,2,0.59,Sleeping
2025-12-31 00:30:00,59,0.58,9,0.95,Sleeping
2025-12-31 00:35:00,47,0.67,1,0.52,Sleeping
2025-12-31 00:40:00,55,0.75,3,0.68,Sleeping
2025-12-31 00:45:00,58,0.83,1,0.63,Sleeping
2025-12-31 00:50:00,56,0.92,3,0.69,Sleeping
2025-12-31 00:55:00,53,1.0,0,0.54,Sleeping
2025-12-31 01:00:00,51,1.08,4,0.68,Sleeping
2025-12-31 01:05:00,59,1.17,6,0.83,Sleeping
2025-12-31 01:10:00,54,1.25,8,0.86,Sleeping
2025-12-31 01:15:00,55,1.33,9,0.92,Sleeping
2025-12-31 01:20:00,56,1.42,4,0.73,Sleeping
2025-12-31 01:25:00,52,1.5,0,0.53,Sleeping
2025-12-31 01:30:00,57,1.58,6,0.81,Sleeping
2025-12-31 01:35:00,59,1.67,1,0.63,Sleeping
2025-12-31 01:40:00,61,1.75,2,0.7,Sleeping
2025-12-31 01:45:00,53,1.83,1,0.58,Sleeping
2025-12-31 01:50:00,56,1.92,4,0.73,Sleeping
2025-12-31 01:55:00,54,2.0,7,0.83,Sleeping
2025-12-31 02:00:00,58,2.08,9,0.94,Sleeping
2025-12-31 02:05:00,58,2.17,8,0.9,Sleeping
2025-12-31 02:10:00,53,2.25,0,0.53,Sleeping
2025-12-31 02:15:00,57,2.33,5,0.77,Sleeping
2025-12-31 02:20:00,57,2.42,7,0.85,Sleeping
2025-12-31 02:25:00,56,2.5,4,0.73,Sleeping
2025-12-31 02:30:00,54,2.58,3,0.66,Sleeping
2025-12-31 02:35:00,58,2.67,0,0.58,Sleeping
2025-12-31 02:40:00,62,2.75,4,0.79,Sleeping
2025-12-31 02:45:00,57,2.83,2,0.65,Sleeping
2025-12-31 02:50:00,51,2.92,5,0.71,Sleeping
2025-12-31 02:55:00,56,3.0,9,0.93,Sleeping
2025-12-31 03:00:00,55,3.08,4,0.71,Sleeping
2025-12-31 03:05:00,56,3.17,9,0.93,Sleeping
2025-12-31 03:10:00,58,3.25,2,0.66,Sleeping
2025-12-31 03:15:00,65,3.33,5,0.85,Sleeping
2025-12-31 03:20:00,58,3.42,0,0.58,Sleeping
2025-12-31 03:25:00,58,3.5,9,0.94,Sleeping
2025-12-31 03:30:00,51,3.58,0,0.52,Sleeping
2025-12-31 03:35:00,47,3.67,6,0.72,Sleeping
2025-12-31 03:40:00,56,3.75,0,0.57,Sleeping
2025-12-31 03:45:00,60,3.83,5,0.81,Sleeping
2025-12-31 03:50:00,52,3.92,2,0.61,Sleeping
2025-12-31 03:55:00,50,4.0,8,0.83,Sleeping
2025-12-31 04:00:00,63,4.08,5,0.83,Sleeping
2025-12-31 04:05:00,59,4.17,9,0.96,Sleeping
2025-12-31 04:10:00,59,4.25,0,0.59,Sleeping
2025-12-31 04:15:00,53,4.33,2,0.62,Sleeping
2025-12-31 04:20:00,61,4.42,0,0.61,Sleeping
2025-12-31 04:25:00,60,4.5,3,0.72,Sleeping
2025-12-31 04:30:00,54,4.58,5,0.74,Sleeping
2025-12-31 04:35:00,58,4.67,5,0.79,Sleeping
2025-12-31 04:40:00,52,4.75,1,0.56,Sleeping
2025-12-31 04:45:00,55,4.83,1,0.6,Sleeping
2025-12-31 04:50:00,53,4.92,7,0.82,Sleeping
2025-12-31 04:55:00,56,5.0,7,0.84,Sleeping
2025-12-31 05:00:00,50,5.08,5,0.71,Sleeping
2025-12-31 05:05:00,54,5.17,3,0.66,Sleeping
2025-12-31 05:10:00,56,5.25,5,0.77,Sleeping
2025-12-31 05:15:00,58,5.33,3,0.7,Sleeping
2025-12-31 05:20:00,53,5.42,1,0.57,Sleeping
2025-12-31 05:25:00,53,5.5,1,0.57,Sleeping
2025-12-31 05:30:00,51,5.58,8,0.83,Sleeping
2025-12-31 05:35:00,52,5.67,2,0.61,Sleeping
2025-12-31 05:40:00,54,5.75,4,0.7,Sleeping
2025-12-31 05:45:00,53,5.83,4,0.69,Sleeping
2025-12-31 05:50:00,48,5.92,6,0.72,Sleeping
2025-12-31 05:55:00,60,6.0,1,0.64,Sleeping
2025-12-31 06:00:00,89,0.0,51,2.94,Walking
2025-12-31 06:05:00,77,0.0,49,2.74,Walking
2025-12-31 06:10:00,84,0.0,40,2.45,Walking
2025-12-31 06:15:00,86,0.0,64,3.43,Walking
2025-12-31 06:20:00,85,0.0,54,3.01,Walking
2025-12-31 06:25:00,83,0.0,47,2.71,Walking
2025-12-31 06:30:00,72,0.0,39,2.28,Walking
2025-12-31 06:35:00,91,0.0,67,3.6,Walking
2025-12-31 06:40:00,89,0.0,62,3.37,Walking
2025-12-31 06:45:00,85,0.0,45,2.66,Walking
2025-12-31 06:50:00,88,0.0,58,3.2,Walking
2025-12-31 06:55:00,83,0.0,61,3.28,Walking
2025-12-31 07:00:00,95,0.0,57,3.24,Walking
2025-12-31 07:05:00,85,0.0,44,2.61,Walking
2025-12-31 07:10:00,87,0.0,42,2.56,Walking
2025-12-31 07:15:00,81,0.0,51,2.85,Walking
2025-12-31 07:20:00,85,0.0,67,3.54,Walking
2025-12-31 07:25:00,84,0.0,34,2.21,Walking
2025-12-31 07:30:00,78,0.0,62,3.27,Walking
2025-12-31 07:35:00,82,0.0,32,2.1,Walking
2025-12-31 07:40:00,80,0.0,43,2.52,Walking
2025-12-31 07:45:00,80,0.0,52,2.88,Walking
2025-12-31 07:50:00,90,0.0,59,3.27,Walking
2025-12-31 07:55:00,82,0.0,44,2.58,Walking
2025-12-31 08:00:00,80,0.0,46,2.64,Walking
2025-12-31 08:05:00,85,0.0,52,2.94,Walking
2025-12-31 08:10:00,83,0.0,57,3.12,Walking
2025-12-31 08:15:00,85,0.0,42,2.54,Walking
2025-12-31 08:20:00,89,0.0,66,3.53,Walking
2025-12-31 08:25:00,93,0.0,44,2.69,Walking
2025-12-31 08:30:00,89,0.0,43,2.61,Walking
2025-12-31 08:35:00,87,0.0,49,2.83,Walking
2025-12-31 08:40:00,91,0.0,39,2.48,Walking
2025-12-31 08:45:00,86,0.0,61,3.31,Walking
2025-12-31 08:50:00,83,0.0,57,3.12,Walking
2025-12-31 08:55:00,91,0.0,39,2.48,Walking
2025-12-31 09:00:00,66,0.0,8,0.98,Resting
2025-12-31 09:05:00,62,0.0,1,0.67,Resting
2025-12-31 09:10:00,60,0.0,4,0.77,Resting
2025-12-31 09:15:00,61,0.0,5,0.81,Resting
2025-12-31 09:20:00,68,0.0,1,0.72,Resting
2025-12-31 09:25:00,62,0.0,9,0.99,Resting
2025-12-31 09:30:00,59,0.0,7,0.88,Resting
2025-12-31 09:35:00,63,0.0,2,0.71,Resting
2025-12-31 09:40:00,59,0.0,6,0.84,Resting
2025-12-31 09:45:00,66,0.0,4,0.83,Resting
2025-12-31 09:50:00,64,0.0,5,0.84,Resting
2025-12-31 09:55:00,64,0.0,1,0.69,Resting
2025-12-31 10:00:00,68,0.0,7,0.96,Resting
2025-12-31 10:05:00,65,0.0,1,0.7,Resting
2025-12-31 10:10:00,70,0.0,0,0.71,Resting
2025-12-31 10:15:00,65,0.0,4,0.82,Resting
2025-12-31 10:20:00,64,0.0,4,0.8,Resting
2025-12-31 10:25:00,65,0.0,5,0.85,Resting
2025-12-31 10:30:00,63,0.0,3,0.75,Resting
2025-12-31 10:35:00,57,0.0,5,0.77,Resting
2025-12-31 10:40:00,71,0.0,2,0.79,Resting
2025-12-31 10:45:00,66,0.0,4,0.82,Resting
2025-12-31 10:50:00,68,0.0,5,0.89,Resting
2025-12-31 10:55:00,55,0.0,2,0.64,Resting
2025-12-31 11:00:00,65,0.0,2,0.73,Resting
2025-12-31 11:05:00,63,0.0,9,0.99,Resting
2025-12-31 11:10:00,60,0.0,3,0.72,Resting
2025-12-31 11:15:00,65,0.0,6,0.89,Resting
2025-12-31 11:20:00,60,0.0,4,0.76,Resting
2025-12-31 11:25:00,68,0.0,8,1.0,Resting
2025-12-31 11:30:00,63,0.0,7,0.92,Resting
2025-12-31 11:35:00,71,0.0,2,0.79,Resting
2025-12-31 11:40:00,63,0.0,2,0.71,Resting
2025-12-31 11:45:00,68,0.0,4,0.85,Resting
2025-12-31 11:50:00,66,0.0,7,0.95,Resting
2025-12-31 11:55:00,64,0.0,4,0.81,Resting
2025-12-31 12:00:00,133,0.0,120,6.14,Running
2025-12-31 12:05:00,123,0.0,106,5.47,Running
2025-12-31 12:10:00,125,0.0,141,6.89,Running
2025-12-31 12:15:00,135,0.0,105,5.55,Running
2025-12-31 12:20:00,129,0.0,138,6.82,Running
2025-12-31 12:25:00,127,0.0,127,6.36,Running
2025-12-31 12:30:00,128,0.0,137,6.77,Running
2025-12-31 12:35:00,131,0.0,134,6.68,Running
2025-12-31 12:40:00,128,0.0,111,5.73,Running
2025-12-31 12:45:00,130,0.0,120,6.1,Running
2025-12-31 12:50:00,125,0.0,107,5.53,Running
2025-12-31 12:55:00,129,0.0,114,5.85,Running
2025-12-31 13:00:00,130,0.0,112,5.78,Running
2025-12-31 13:05:00,125,0.0,108,5.58,Running
2025-12-31 13:10:00,127,0.0,115,5.87,Running
2025-12-31 13:15:00,120,0.0,127,6.28,Running
2025-12-31 13:20:00,129,0.0,133,6.62,Running
2025-12-31 13:25:00,127,0.0,110,5.68,Running
2025-12-31 13:30:00,124,0.0,142,6.93,Running
2025-12-31 13:35:00,129,0.0,148,7.21,Running
2025-12-31 13:40:00,129,0.0,103,5.42,Running
2025-12-31 13:45:00,119,0.0,100,5.19,Running
2025-12-31 13:50:00,122,0.0,115,5.83,Running
2025-12-31 13:55:00,128,0.0,111,5.73,Running
2025-12-31 14:00:00,86,0.0,48,2.79,Walking
2025-12-31 14:05:00,92,0.0,68,3.64,Walking
2025-12-31 14:10:00,84,0.0,58,3.16,Walking
2025-12-31 14:15:00,80,0.0,64,3.37,Walking
2025-12-31 14:20:00,82,0.0,57,3.11,Walking
2025-12-31 14:25:00,88,0.0,64,3.44,Walking
2025-12-31 14:30:00,83,0.0,42,2.51,Walking
2025-12-31 14:35:00,80,0.0,58,3.13,Walking
2025-12-31 14:40:00,80,0.0,61,3.25,Walking
2025-12-31 14:45:00,81,0.0,48,2.74,Walking
2025-12-31 14:50:00,84,0.0,49,2.81,Walking
2025-12-31 14:55:00,83,0.0,51,2.88,Walking
2025-12-31 15:00:00,83,0.0,66,3.47,Walking
2025-12-31 15:05:00,81,0.0,51,2.85,Walking
2025-12-31 15:10:00,78,0.0,42,2.46,Walking
2025-12-31 15:15:00,82,0.0,32,2.1,Walking
2025-12-31 15:20:00,83,0.0,54,3.0,Walking
2025-12-31 15:25:00,83,0.0,31,2.07,Walking
2025-12-31 15:30:00,82,0.0,58,3.15,Walking
2025-12-31 15:35:00,87,0.0,39,2.43,Walking
2025-12-31 15:40:00,86,0.0,65,3.47,Walking
2025-12-31 15:45:00,78,0.0,31,2.03,Walking
2025-12-31 15:50:00,85,0.0,39,2.41,Walking
2025-12-31 15:55:00,90,0.0,45,2.7,Walking
2025-12-31 16:00:00,82,0.0,30,2.02,Walking
2025-12-31 16:05:00,83,0.0,60,3.23,Walking
2025-12-31 16:10:00,86,0.0,40,2.47,Walking
2025-12-31 16:15:00,89,0.0,43,2.62,Walking
2025-12-31 16:20:00,85,0.0,62,3.33,Walking
2025-12-31 16:25:00,87,0.0,30,2.08,Walking
2025-12-31 16:30:00,82,0.0,36,2.27,Walking
2025-12-31 16:35:00,85,0.0,36,2.29,Walking
2025-12-31 16:40:00,83,0.0,42,2.52,Walking
2025-12-31 16:45:00,75,0.0,34,2.12,Walking
2025-12-31 16:50:00,83,0.0,41,2.48,Walking
2025-12-31 16:55:00,79,0.0,46,2.64,Walking
2025-12-31 17:00:00,80,0.0,31,2.04,Walking
2025-12-31 17:05:00,82,0.0,46,2.66,Walking
2025-12-31 17:10:00,86,0.0,61,3.3,Walking
2025-12-31 17:15:00,85,0.0,67,3.54,Walking
2025-12-31 17:20:00,83,0.0,39,2.4,Walking
2025-12-31 17:25:00,84,0.0,52,2.93,Walking
2025-12-31 17:30:00,88,0.0,69,3.64,Walking
2025-12-31 17:35:00,84,0.0,47,2.72,Walking
2025-12-31 17:40:00,81,0.0,59,3.18,Walking
2025-12-31 17:45:00,89,0.0,35,2.3,Walking
2025-12-31 17:50:00,84,0.0,30,2.05,Walking
2025-12-31 17:55:00,86,0.0,33,2.18,Walking
2025-12-31 18:00:00,119,0.0,70,4.0,Workout
2025-12-31 18:05:00,127,0.0,76,4.32,Workout
2025-12-31 18:10:00,114,0.0,71,3.99,Workout
2025-12-31 18:15:00,122,0.0,96,5.06,Workout
2025-12-31 18:20:00,117,0.0,108,5.5,Workout
2025-12-31 18:25:00,118,0.0,83,4.5,Workout
2025-12-31 18:30:00,120,0.0,112,5.68,Workout
2025-12-31 18:35:00,122,0.0,63,3.74,Workout
2025-12-31 18:40:00,116,0.0,69,3.93,Workout
2025-12-31 18:45:00,110,0.0,83,4.43,Workout
2025-12-31 18:50:00,114,0.0,90,4.74,Workout
2025-12-31 18:55:00,120,0.0,60,3.61,Workout
2025-12-31 19:00:00,118,0.0,113,5.7,Workout
2025-12-31 19:05:00,120,0.0,118,5.93,Workout
2025-12-31 19:10:00,124,0.0,104,5.4,Workout
2025-12-31 19:15:00,115,0.0,63,3.68,Workout
2025-12-31 19:20:00,119,0.0,93,4.91,Workout
2025-12-31 19:25:00,123,0.0,101,5.28,Workout
2025-12-31 19:30:00,121,0.0,72,4.09,Workout
2025-12-31 19:35:00,121,0.0,84,4.58,Workout
2025-12-31 19:40:00,117,0.0,101,5.22,Workout
2025-12-31 19:45:00,115,0.0,106,5.4,Workout
2025-12-31 19:50:00,114,0.0,95,4.95,Workout
2025-12-31 19:55:00,114,0.0,61,3.58,Workout
2025-12-31 20:00:00,65,0.0,7,0.94,Resting
2025-12-31 20:05:00,65,0.0,5,0.85,Resting
2025-12-31 20:10:00,70,0.0,2,0.79,Resting
2025-12-31 20:15:00,71,0.0,5,0.92,Resting
2025-12-31 20:20:00,65,0.0,1,0.69,Resting
2025-12-31 20:25:00,66,0.0,4,0.83,Resting
2025-12-31 20:30:00,64,0.0,4,0.8,Resting
2025-12-31 20:35:00,65,0.0,0,0.65,Resting
2025-12-31 20:40:00,66,0.0,2,0.74,Resting
2025-12-31 20:45:00,69,0.0,3,0.81,Resting
2025-12-31 20:50:00,66,0.0,7,0.95,Resting
2025-12-31 20:55:00,67,0.0,1,0.71,Resting
2025-12-31 21:00:00,72,0.0,3,0.84,Resting
2025-12-31 21:05:00,62,0.0,7,0.9,Resting
2025-12-31 21:10:00,65,0.0,8,0.97,Resting
2025-12-31 21:15:00,62,0.0,7,0.91,Resting
2025-12-31 21:20:00,67,0.0,5,0.88,Resting
2025-12-31 21:25:00,60,0.0,2,0.68,Resting
2025-12-31 21:30:00,69,0.0,6,0.93,Resting
2025-12-31 21:35:00,61,0.0,3,0.74,Resting
2025-12-31 21:40:00,62,0.0,4,0.78,Resting
2025-12-31 21:45:00,65,0.0,3,0.77,Resting
2025-12-31 21:50:00,63,0.0,5,0.83,Resting
2025-12-31 21:55:00,65,0.0,0,0.65,Resting
2025-12-31 22:00:00,63,0.0,1,0.67,Resting
2025-12-31 22:05:00,67,0.0,2,0.75,Resting
2025-12-31 22:10:00,61,0.0,8,0.93,Resting
2025-12-31 22:15:00,65,0.0,6,0.9,Resting
2025-12-31 22:20:00,63,0.0,2,0.72,Resting
2025-12-31 22:25:00,69,0.0,3,0.82,Resting
2025-12-31 22:30:00,65,0.0,5,0.85,Resting
2025-12-31 22:35:00,65,0.0,6,0.89,Resting
2025-12-31 22:40:00,57,0.0,1,0.61,Resting
2025-12-31 22:45:00,59,0.0,2,0.68,Resting
2025-12-31 22:50:00,73,0.0,0,0.73,Resting
2025-12-31 22:55:00,68,0.0,0,0.69,Resting
2025-12-31 23:00:00,69,0.0,6,0.94,Resting
2025-12-31 23:05:00,62,0.0,7,0.9,Resting
2025-12-31 23:10:00,58,0.0,3,0.7,Resting
2025-12-31 23:15:00,61,0.0,4,0.77,Resting
2025-12-31 23:20:00,68,0.0,8,1.01,Resting
2025-12-31 23:25:00,70,0.0,3,0.82,Resting
2025-12-31 23:30:00,68,0.0,1,0.72,Resting
2025-12-31 23:35:00,60,0.0,4,0.77,Resting
2025-12-31 23:40:00,62,0.0,7,0.91,Resting
2025-12-31 23:45:00,72,0.0,6,0.97,Resting
2025-12-31 23:50:00,65,0.0,3,0.78,Resting
2025-12-31 23:55:00,62,0.0,7,0.9,Resting
2026-01-01 00:00:00,52,0.08,8,0.85,Sleeping
2026-01-01 00:05:00,50,0.17,5,0.7,Sleeping
2026-01-01 00:10:00,60,0.25,0,0.61,Sleeping
2026-01-01 00:15:00,51,0.33,9,0.88,Sleeping
2026-01-01 00:20:00,58,0.42,5,0.79,Sleeping
2026-01-01 00:25:00,61,0.5,7,0.9,Sleeping
2026-01-01 00:30:00,59,0.58,4,0.75,Sleeping
2026-01-01 00:35:00,47,0.67,0,0.47,Sleeping
2026-01-01 00:40:00,55,0.75,5,0.76,Sleeping
2026-01-01 00:45:00,61,0.83,6,0.85,Sleeping
2026-01-01 00:50:00,54,0.92,7,0.83,Sleeping
2026-01-01 00:55:00,53,1.0,0,0.53,Sleeping
2026-01-01 01:00:00,52,1.08,7,0.8,Sleeping
2026-01-01 01:05:00,57,1.17,9,0.93,Sleeping
2026-01-01 01:10:00,57,1.25,0,0.57,Sleeping
2026-01-01 01:15:00,54,1.33,4,0.7,Sleeping
2026-01-01 01:20:00,50,1.42,8,0.82,Sleeping
2026-01-01 01:25:00,49,1.5,3,0.61,Sleeping
2026-01-01 01:30:00,59,1.58,5,0.8,Sleeping
2026-01-01 01:35:00,54,1.67,0,0.54,Sleeping
2026-01-01 01:40:00,59,1.75,3,0.71,Sleeping
2026-01-01 01:45:00,57,1.83,3,0.69,Sleeping
2026-01-01 01:50:00,51,1.92,1,0.56,Sleeping
2026-01-01 01:55:00,55,2.0,0,0.55,Sleeping
2026-01-01 02:00:00,48,2.08,7,0.77,Sleeping
2026-01-01 02:05:00,56,2.17,8,0.89,Sleeping
2026-01-01 02:10:00,51,2.25,9,0.88,Sleeping
2026-01-01 02:15:00,60,2.33,0,0.61,Sleeping
2026-01-01 02:20:00,53,2.42,5,0.73,Sleeping
2026-01-01 02:25:00,62,2.5,5,0.82,Sleeping
2026-01-01 02:30:00,60,2.58,2,0.69,Sleeping
2026-01-01 02:35:00,58,2.67,2,0.66,Sleeping
2026-01-01 02:40:00,52,2.75,2,0.6,Sleeping
2026-01-01 02:45:00,61,2.83,9,0.97,Sleeping
2026-01-01 02:50:00,57,2.92,1,0.62,Sleeping
2026-01-01 02:55:00,56,3.0,1,0.6,Sleeping
2026-01-01 03:00:00,57,3.08,9,0.93,Sleeping
2026-01-01 03:05:00,54,3.17,2,0.63,Sleeping
2026-01-01 03:10:00,54,3.25,4,0.7,Sleeping
2026-01-01 03:15:00,63,3.33,7,0.92,Sleeping
2026-01-01 03:20:00,59,3.42,5,0.8,Sleeping
2026-01-01 03:25:00,59,3.5,4,0.75,Sleeping
2026-01-01 03:30:00,55,3.58,4,0.72,Sleeping
2026-01-01 03:35:00,58,3.67,3,0.7,Sleeping
2026-01-01 03:40:00,58,3.75,1,0.63,Sleeping
2026-01-01 03:45:00,53,3.83,8,0.85,Sleeping
2026-01-01 03:50:00,55,3.92,6,0.79,Sleeping
2026-01-01 03:55:00,54,4.0,3,0.67,Sleeping
2026-01-01 04:00:00,57,4.08,3,0.69,Sleeping
2026-01-01 04:05:00,61,4.17,4,0.78,Sleeping
2026-01-01 04:10:00,48,4.25,3,0.6,Sleeping
2026-01-01 04:15:00,56,4.33,8,0.89,Sleeping
2026-01-01 04:20:00,55,4.42,8,0.87,Sleeping
2026-01-01 04:25:00,52,4.5,4,0.68,Sleeping
2026-01-01 04:30:00,53,4.58,7,0.81,Sleeping
2026-01-01 04:35:00,46,4.67,5,0.67,Sleeping
2026-01-01 04:40:00,52,4.75,8,0.85,Sleeping
2026-01-01 04:45:00,54,4.83,2,0.62,Sleeping
2026-01-01 04:50:00,56,4.92,3,0.68,Sleeping
2026-01-01 04:55:00,46,5.0,5,0.66,Sleeping
2026-01-01 05:00:00,54,5.08,3,0.66,Sleeping
2026-01-01 05:05:00,57,5.17,7,0.86,Sleeping
2026-01-01 05:10:00,57,5.25,8,0.89,Sleeping
2026-01-01 05:15:00,58,5.33,8,0.9,Sleeping
2026-01-01 05:20:00,49,5.42,5,0.69,Sleeping
2026-01-01 05:25:00,54,5.5,1,0.59,Sleeping
2026-01-01 05:30:00,55,5.58,8,0.87,Sleeping
2026-01-01 05:35:00,45,5.67,7,0.73,Sleeping
2026-01-01 05:40:00,55,5.75,7,0.83,Sleeping
2026-01-01 05:45:00,47,5.83,1,0.51,Sleeping
2026-01-01 05:50:00,57,5.92,4,0.74,Sleeping
2026-01-01 05:55:00,53,6.0,8,0.86,Sleeping
2026-01-01 06:00:00,83,0.0,64,3.4,Walking
2026-01-01 06:05:00,84,0.0,45,2.64,Walking
2026-01-01 06:10:00,81,0.0,48,2.74,Walking
2026-01-01 06:15:00,84,0.0,33,2.17,Walking
2026-01-01 06:20:00,79,0.0,55,3.0,Walking
2026-01-01 06:25:00,84,0.0,37,2.32,Walking
2026-01-01 06:30:00,80,0.0,30,2.0,Walking
2026-01-01 06:35:00,87,0.0,59,3.23,Walking
2026-01-01 06:40:00,84,0.0,45,2.64,Walking
2026-01-01 06:45:00,80,0.0,60,3.2,Walking
2026-01-01 06:50:00,81,0.0,68,3.54,Walking
2026-01-01 06:55:00,86,0.0,31,2.11,Walking
2026-01-01 07:00:00,84,0.0,59,3.21,Walking
2026-01-01 07:05:00,91,0.0,45,2.72,Walking
2026-01-01 07:10:00,86,0.0,49,2.83,Walking
2026-01-01 07:15:00,82,0.0,33,2.14,Walking
2026-01-01 07:20:00,84,0.0,48,2.76,Walking
2026-01-01 07:25:00,86,0.0,47,2.75,Walking
2026-01-01 07:30:00,82,0.0,59,3.18,Walking
2026-01-01 07:35:00,88,0.0,32,2.17,Walking
2026-01-01 07:40:00,89,0.0,57,3.18,Walking
2026-01-01 07:45:00,84,0.0,52,2.93,Walking
2026-01-01 07:50:00,81,0.0,44,2.57,Walking
2026-01-01 07:55:00,85,0.0,33,2.18,Walking
2026-01-01 08:00:00,92,0.0,50,2.92,Walking
2026-01-01 08:05:00,93,0.0,52,3.02,Walking
2026-01-01 08:10:00,87,0.0,57,3.16,Walking
2026-01-01 08:15:00,86,0.0,31,2.1,Walking
2026-01-01 08:20:00,86,0.0,35,2.26,Walking
2026-01-01 08:25:00,81,0.0,68,3.53,Walking
2026-01-01 08:30:00,85,0.0,58,3.17,Walking
2026-01-01 08:35:00,81,0.0,55,3.01,Walking
2026-01-01 08:40:00,87,0.0,44,2.63,Walking
2026-01-01 08:45:00,86,0.0,43,2.58,Walking
2026-01-01 08:50:00,88,0.0,66,3.53,Walking
2026-01-01 08:55:00,86,0.0,53,2.99,Walking
2026-01-01 09:00:00,67,0.0,1,0.72,Resting
2026-01-01 09:05:00,61,0.0,5,0.82,Resting
2026-01-01 09:10:00,69,0.0,7,0.98,Resting
2026-01-01 09:15:00,60,0.0,0,0.61,Resting
2026-01-01 09:20:00,59,0.0,7,0.87,Resting
2026-01-01 09:25:00,58,0.0,1,0.62,Resting
2026-01-01 09:30:00,57,0.0,4,0.73,Resting
2026-01-01 09:35:00,62,0.0,1,0.66,Resting
2026-01-01 09:40:00,68,0.0,8,1.0,Resting
2026-01-01 09:45:00,67,0.0,1,0.72,Resting
2026-01-01 09:50:00,60,0.0,9,0.97,Resting
2026-01-01 09:55:00,61,0.0,9,0.98,Resting
2026-01-01 10:00:00,71,0.0,1,0.75,Resting
2026-01-01 10:05:00,66,0.0,4,0.83,Resting
2026-01-01 10:10:00,63,0.0,4,0.79,Resting
2026-01-01 10:15:00,67,0.0,2,0.76,Resting
2026-01-01 10:20:00,58,0.0,7,0.86,Resting
2026-01-01 10:25:00,67,0.0,0,0.67,Resting
2026-01-01 10:30:00,63,0.0,0,0.64,Resting
2026-01-01 10:35:00,63,0.0,5,0.83,Resting
2026-01-01 10:40:00,65,0.0,8,0.98,Resting
2026-01-01 10:45:00,60,0.0,0,0.61,Resting
2026-01-01 10:50:00,57,0.0,0,0.58,Resting
2026-01-01 10:55:00,68,0.0,5,0.88,Resting
2026-01-01 11:00:00,70,0.0,3,0.83,Resting
2026-01-01 11:05:00,61,0.0,8,0.94,Resting
2026-01-01 11:10:00,65,0.0,2,0.74,Resting
2026-01-01 11:15:00,71,0.0,7,0.99,Resting
2026-01-01 11:20:00,68,0.0,8,1.01,Resting
2026-01-01 11:25:00,65,0.0,1,0.69,Resting
2026-01-01 11:30:00,65,0.0,0,0.65,Resting
2026-01-01 11:35:00,69,0.0,8,1.01,Resting
2026-01-01 11:40:00,68,0.0,2,0.77,Resting
2026-01-01 11:45:00,69,0.0,9,1.05,Resting
2026-01-01 11:50:00,59,0.0,0,0.59,Resting
2026-01-01 11:55:00,62,0.0,5,0.82,Resting
2026-01-01 12:00:00,128,0.0,143,7.0,Running
2026-01-01 12:05:00,130,0.0,123,6.23,Running
2026-01-01 12:10:00,130,0.0,148,7.22,Running
2026-01-01 12:15:00,127,0.0,145,7.08,Running
2026-01-01 12:20:00,124,0.0,135,6.65,Running
2026-01-01 12:25:00,133,0.0,142,7.02,Running
2026-01-01 12:30:00,129,0.0,112,5.78,Running
2026-01-01 12:35:00,136,0.0,136,6.8,Running
2026-01-01 12:40:00,127,0.0,127,6.35,Running
2026-01-01 12:45:00,131,0.0,131,6.56,Running
2026-01-01 12:50:00,130,0.0,117,5.98,Running
2026-01-01 12:55:00,130,0.0,143,7.02,Running
2026-01-01 13:00:00,127,0.0,109,5.63,Running
2026-01-01 13:05:00,127,0.0,138,6.8,Running
2026-01-01 13:10:00,129,0.0,125,6.29,Running
2026-01-01 13:15:00,129,0.0,140,6.9,Running
2026-01-01 13:20:00,135,0.0,111,5.79,Running
2026-01-01 13:25:00,131,0.0,136,6.76,Running
2026-01-01 13:30:00,131,0.0,104,5.48,Running
2026-01-01 13:35:00,132,0.0,112,5.81,Running
2026-01-01 13:40:00,135,0.0,133,6.67,Running
2026-01-01 13:45:00,126,0.0,141,6.9,Running
